1,-0.18718975
2,-0.62080772
3,-0.8156607
4,-0.52139796
5,-0.7904229
6,-0.96751744
7,-1.4870063
8,-0.27788714
9,-0.83507474
10,0.050591042
11,-0.81116835
12,-1.2260083
13,-0.66836044
14,-0.7766806
15,0.064061697
16,-1.2536498
17,-0.78899054
18,-0.93422178
19,-1.093595
20,-0.60790424
21,-0.70272797
22,0.018322662
23,2.9755749
24,2.6772836
25,2.3958002
26,1.4215092
27,1.977175
28,2.5777637
29,1.7979973
30,2.0809778
31,2.4283404
32,2.0555506
33,1.8967239
34,1.5432423
35,1.4445971
36,1.8116056
37,1.9956928
38,1.2824535
39,1.1622186
40,0.63753639
41,1.1706085
42,1.9631356
43,0.77109913
44,1.3564084
45,1.0688878
46,0.96622252
47,0.63150802
48,1.3243248
49,0.57754829
50,0.61924619
51,0.70973118
52,0.71686112
53,0.064235197
54,0.7860755
55,0.4293552
56,-0.12929447
57,0.26692621
58,-0.22292191
59,-0.52256375
60,-0.1557771
61,-0.98339485
62,-0.17329176
63,-0.1129916
64,0.068609936
65,0.062064246
66,-0.98737725
67,-0.15782312
68,-0.87530832
69,-0.66774572
70,-0.75006786
71,-0.64379824
72,-0.22634059
73,-1.0331616
74,-1.097429
75,-0.079633469
76,-0.69675432
77,-0.12881874
78,-0.38258671
79,-0.62352101
80,0.082143312
81,-0.60174991
82,-0.80802295
83,-0.68654657
84,-0.75632934
85,0.25401883
86,0.16849676
87,-0.89879383
88,0.31496567
89,-0.64039093
90,0.054908869
91,-1.0610227
92,-0.11451285
93,-0.42844578
94,-0.22686661
95,-0.54112199
96,-0.53973069
97,-0.14083218
98,-1.0528451
99,-0.031281577
100,-0.29194234
101,-0.33121468
102,-0.84529663
103,-0.32301285
104,-1.7707148
105,-0.35247098
106,-0.80546958
107,-1.1035997
108,0.0432535
109,-0.14961907
110,-0.11649553
111,-0.30163771
112,0.68454403
113,-0.86974124
114,-0.23256939
115,-0.099145246
116,-0.62664079
117,-0.67594493
118,-0.13114944
119,-0.90861539
120,-0.72628649
121,0.18377755
122,-0.73744409
123,-1.1139967
124,-0.39398661
125,-0.5878895
126,-0.60823187
127,-0.63646459
128,-0.34902865
