1,-0.41319747
2,-0.40093457
3,-0.48202739
4,-1.4029714
5,-1.6825953
6,-0.88150431
7,-0.96358359
8,-0.97870607
9,-1.3344809
10,0.088190119
11,-1.1303511
12,-1.3037927
13,-0.576292
14,-0.80818222
15,-0.76819006
16,-0.70830676
17,-0.63691403
18,-1.0719855
19,-1.2748177
20,-1.514769
21,-0.81623903
22,-1.4044429
23,-0.81263258
24,-0.6779068
25,-0.86784401
26,-1.4520855
27,-1.2336377
28,-0.56150592
29,-0.36480873
30,-0.35453427
31,-1.3857061
32,-0.50840131
33,-1.3755098
34,-0.36845643
35,-0.5430165
36,-0.8640374
37,0.14820155
38,-0.51513242
39,0.25196776
40,-0.29424833
41,-0.94827573
42,-0.85960674
43,-0.9363843
44,-1.1543855
45,-0.23640224
46,-0.28693648
47,-0.77107285
48,-0.30860765
49,-0.69329488
50,-0.069876712
51,0.12989544
52,0.61579106
53,-0.57197367
54,-0.99318404
55,0.33370436
56,0.084557966
57,0.01959336
58,0.20659802
59,-0.14756448
60,-0.57556637
61,-0.13514154
62,-0.098147428
63,0.27927747
64,0.41121266
65,0.41672231
66,0.51565615
67,0.94625747
68,0.61871638
69,0.27102965
70,0.34714263
71,-0.23681671
72,0.33968606
73,0.39937201
74,0.84288535
75,1.0511599
76,0.72297909
77,0.22431286
78,1.0912582
79,1.3643937
80,0.42165135
81,0.87359049
82,0.445605
83,1.2442782
84,1.2039461
85,1.5692046
86,-0.31901601
87,0.47664286
88,0.40016159
89,0.088037228
90,0.4311388
91,0.43583834
92,1.0792415
93,1.2254708
94,0.25609709
95,1.0462752
96,0.72955283
97,0.22377717
98,1.1269495
99,0.93494215
100,1.6534828
101,0.55810256
102,1.7027505
103,0.59558382
104,2.0257352
105,2.316542
106,1.8348099
107,1.0476474
108,1.5634947
109,0.38780193
110,1.0953417
111,1.5565849
112,1.5888243
113,1.4871899
114,2.2218862
115,1.9357958
116,1.7167256
117,2.3949241
118,-1.6929596
119,-1.3310577
120,-0.83250778
121,-0.45540408
122,-1.1534846
123,-1.8522449
124,-1.1760238
125,-1.0583777
126,-0.41020933
127,-1.0279812
128,-0.54993385
