1,-0.72535432
2,-0.83786282
3,-1.013462
4,-0.46572995
5,-1.6913581
6,-0.89411332
7,-0.94373184
8,-0.27883962
9,-1.5188553
10,-1.5946845
11,-1.3426236
12,-1.1202842
13,-0.80089137
14,-0.65102328
15,-0.024403606
16,-0.5291322
17,-1.0417177
18,-1.0352262
19,-1.0563815
20,-0.73985536
21,-1.1202047
22,-0.83886616
23,-2.0842919
24,-1.1412151
25,-1.5929567
26,-1.3744438
27,-1.016551
28,-1.6013184
29,-1.4569079
30,-1.1742737
31,-0.66798999
32,-0.57053875
33,-1.0489678
34,-0.96978764
35,-0.44703656
36,-1.2568505
37,-0.72478729
38,-0.67152077
39,-0.39260961
40,0.12830997
41,-0.89664088
42,-0.45800889
43,-0.62077804
44,-0.50049735
45,-0.18065818
46,-0.12714237
47,-0.06160817
48,-0.052072738
49,-0.14133932
50,-0.39546165
51,0.080395533
52,-0.47998843
53,-0.28367625
54,-0.5465356
55,-0.52221725
56,-0.65941612
57,-0.15194648
58,-0.13632256
59,0.39282028
60,0.4159073
61,0.27843832
62,0.3457043
63,-0.062124093
64,0.40884745
65,0.38141793
66,0.46863013
67,0.46554928
68,0.069734945
69,0.72650576
70,0.54255497
71,0.17868992
72,0.89392427
73,0.74555567
74,0.43463263
75,0.75182315
76,0.35094056
77,1.203612
78,0.85581929
79,0.7460659
80,0.67014575
81,1.3992954
82,0.96070967
83,0.8159887
84,0.78351466
85,0.40912963
86,1.1420575
87,0.59886026
88,0.80726121
89,1.3148517
90,1.285457
91,0.64119749
92,0.71836055
93,1.0515327
94,1.3008661
95,1.0566809
96,1.4653809
97,1.242815
98,1.1357449
99,0.71885287
100,0.77500503
101,2.1568583
102,1.4593949
103,1.2590034
104,1.5286297
105,1.535528
106,1.1469998
107,2.3857362
108,1.9051881
109,1.3291557
110,0.92590096
111,2.2246126
112,1.6397351
113,1.4564805
114,1.9931569
115,0.87754649
116,-1.0246523
117,-0.69016316
118,-1.4285253
119,-0.83501556
120,-0.42552528
121,-0.18295292
122,-1.0354717
123,-0.4272099
124,-0.95864023
125,-0.8053724
126,-0.8015736
127,-0.61244239
128,-1.0228857
