1,-0.80371556
2,-0.048160532
3,-1.2992782
4,-1.0722798
5,-1.004018
6,-0.51145233
7,-1.1732155
8,-0.42206193
9,-0.77931962
10,-1.0305855
11,-0.93986722
12,-0.31624486
13,-1.0157915
14,-0.83954942
15,-0.88175329
16,-0.52385893
17,-1.4943161
18,-0.97704229
19,-1.1854062
20,-0.53754605
21,-0.90970421
22,-0.99280885
23,-0.14404907
24,-0.41761158
25,-0.92892552
26,-0.98542965
27,-0.74808792
28,-1.1212723
29,-0.59163954
30,-0.57610482
31,-0.34304568
32,-0.19215621
33,-0.63897524
34,0.05817203
35,0.39465613
36,0.14286705
37,-0.7212354
38,-0.47093988
39,-0.50914576
40,0.62108359
41,0.31205825
42,-0.64008943
43,0.12299694
44,-0.37004147
45,0.22541113
46,-0.33374307
47,-0.23195265
48,0.192395
49,0.83494802
50,0.80722088
51,0.41289603
52,0.53196335
53,0.066785425
54,0.47771411
55,0.84441627
56,-0.11677841
57,1.6858442
58,-0.092232764
59,1.4620247
60,0.58319725
61,0.76024985
62,0.89615231
63,1.0448882
64,1.5225677
65,0.13318418
66,0.85029089
67,1.1278408
68,0.57158159
69,1.2333739
70,0.93537058
71,0.10485428
72,1.6569312
73,1.4805752
74,1.217933
75,1.6881445
76,1.3160911
77,1.1768394
78,0.75154982
79,1.6960512
80,1.2029986
81,2.2688814
82,1.5618377
83,1.1802266
84,1.507661
85,1.574161
86,2.2195771
87,1.9527089
88,1.5847928
89,1.400484
90,2.4219723
91,1.9790782
92,1.5745662
93,1.8392649
94,-0.39215454
95,-0.62550815
96,-1.3916833
97,-0.60842231
98,-0.76520138
99,-0.92756696
100,-1.0459406
101,-0.89982213
102,0.0079994621
103,-1.0655061
104,-0.25011661
105,-0.55861856
106,-0.65189897
107,0.028629425
108,-0.8123752
109,-0.79399811
110,-1.0074848
111,-0.72315972
112,-0.62681193
113,-0.48690741
114,-0.27488328
115,-0.76919638
116,-0.9236149
117,-1.1266212
118,-0.054434835
119,-1.8488276
120,-0.54943211
121,-0.96826931
122,-0.35398297
123,-0.59589164
124,-0.60619449
125,-0.86444414
126,-0.70619191
127,-1.3886558
128,-0.65071018
