1,-0.46469596
2,-0.56773891
3,-0.032022764
4,-0.63504562
5,-0.60282554
6,-0.26685628
7,-0.26706128
8,-0.9310423
9,-0.44938186
10,-0.721342
11,-0.39727192
12,-0.96212589
13,-1.4206669
14,-0.78343411
15,-0.46238569
16,-1.1762238
17,-0.50163816
18,-0.584869
19,-0.57916338
20,-0.92129812
21,-0.71637765
22,-0.54778741
23,-0.99084424
24,-0.1464663
25,-0.72003478
26,1.158976
27,0.67671541
28,1.4286689
29,1.4453657
30,1.3205576
31,1.4358162
32,1.6939661
33,1.4803887
34,1.4028043
35,1.8014574
36,1.5814726
37,1.5377314
38,1.3303783
39,1.0161996
40,1.4841267
41,1.5328158
42,1.0457726
43,1.4242055
44,1.0835608
45,1.5208966
46,1.2577513
47,1.749913
48,1.2473777
49,1.0419142
50,0.94787535
51,1.0744766
52,0.9034059
53,1.5118825
54,1.3927594
55,1.3001539
56,0.83813719
57,1.2572091
58,1.2913822
59,0.93309089
60,1.1321494
61,1.298867
62,1.0872863
63,0.88443021
64,1.7116547
65,1.8816051
66,2.0142497
67,1.3582739
68,1.7428998
69,-0.19463403
70,-0.69161289
71,-0.78410605
72,-1.0456777
73,-0.91260367
74,-0.63809814
75,-0.51336585
76,-0.71901813
77,-0.62510201
78,-1.0947156
79,-0.40827834
80,-0.84970078
81,-0.34610102
82,-0.5330766
83,-0.29911195
84,-0.95372887
85,-1.016798
86,-0.6437622
87,-0.18258826
88,-0.59371171
89,-0.95491166
90,-0.83566602
91,-0.068534801
92,-0.99655287
93,-0.57530227
94,-0.87850965
95,-0.57300108
96,-1.3124475
97,-0.76434711
98,-1.298105
99,-0.66551315
100,-1.1346855
101,-0.75601977
102,-0.2016297
103,-0.52347124
104,-0.54736059
105,-0.64955961
106,-0.50296123
107,-1.0486008
108,-0.42731485
109,-0.52852383
110,-0.37242231
111,-0.53581141
112,-1.0670652
113,-0.27533836
114,-1.2613407
115,-0.64488319
116,-0.64730097
117,-0.61908114
118,-1.5555533
119,-0.28672132
120,-0.63715759
121,-0.15526015
122,-0.68812931
123,-0.88560876
124,-0.76623926
125,-0.86531525
126,-0.2844857
127,-0.68788913
128,-0.88760835
